time	x	y
939000.0	3.23751	20.613
940000.0	3.54769	21.5541
941000.0	3.84316	21.9199
942000.0	3.94453	22.018
943000.0	4.51685	22.8524
944000.0	4.55365	23.2254
945000.0	4.5883	23.1925
946000.0	4.5712	23.0403
947000.0	4.55509	22.9508
948000.0	4.56843	23.0002
949000.0	4.56657	23.0301
950000.0	5.41888	23.9167
951000.0	5.43506	23.8203
952000.0	6.09446	24.622
953000.0	5.65249	24.1564
954000.0	5.776	24.5129
955000.0	5.79741	24.569
956000.0	6.30028	24.7407
957000.0	5.69496	24.2447
958000.0	6.00207	24.6039
959000.0	6.47169	24.8315
960000.0	6.88377	25.2521
961000.0	7.29038	25.6909
962000.0	6.98768	25.3916
963000.0	7.0505	25.4995
964000.0	7.68078	25.8129
965000.0	8.21947	26.124
966000.0	7.74523	25.8226
967000.0	8.51641	26.4424
968000.0	8.75742	26.6258
969000.0	10.8569	27.3527
970000.0	10.6632	27.3429
971000.0	11.2226	27.4501
972000.0	10.3891	27.3466
973000.0	9.52275	26.7929
974000.0	8.85756	26.6234
975000.0	8.75988	26.614
976000.0	9.0134	26.635
977000.0	9.59425	26.8429
978000.0	8.6423	26.6312
979000.0	9.49621	26.778
980000.0	9.26031	26.7016
981000.0	9.87375	27.0265
982000.0	9.7635	26.9312
983000.0	9.98639	27.1619
984000.0	10.4899	27.3332
985000.0	11.3084	27.4741
986000.0	12.157	27.8245
987000.0	11.8519	27.8826
988000.0	11.3176	27.4901
989000.0	11.8297	27.8078
990000.0	10.2898	27.3629
991000.0	11.4976	27.5684
992000.0	11.9289	27.886
993000.0	11.9145	27.8939
994000.0	12.5756	27.8011
995000.0	13.2671	27.9613
996000.0	13.5033	28.0647
997000.0	13.2805	27.9495
998000.0	12.8006	27.854
999000.0	13.8471	28.1134
1000000.0	13.3375	27.9794
