x,y
10.9949,22.9485
7.51708,25.738
17.3919,12.0558
27.684,18.0633
16.8211,27.9574
21.412,8.20477
13.2445,2.06492
4.78453,6.69815
15.3618,19.3704
10.0961,12.0965
3.58078,21.5315
16.2592,13.7036
11.0354,27.3893
21.4957,11.8355
7.76852,4.16337
4.58396,23.2071
18.7445,18.8974
25.5529,18.5971
20.7181,19.2472
9.59699,7.62434
19.8964,17.2653
19.7228,7.13409
8.94766,24.3409
14.9057,26.0341
18.6061,9.70984
17.3078,17.5083
15.2433,5.45226
11.3256,6.61963
17.1971,20.163
20.584,27.0057
23.293,7.46881
22.2378,25.9715
19.3322,11.5729
13.6575,6.64835
10.5004,15.8607
22.4883,4.33727
11.7858,14.0279
9.28013,10.2853
12.9322,27.8414
14.8731,28.0326
2.01081,13.9128
20.6546,24.7523
23.5195,22.0027
18.4658,15.8687
19.0502,2.48101
3.9721,15.4822
16.9007,25.9613
22.1846,23.4782
7.82402,18.7019
20.0683,5.13965
6.19076,5.3307
8.08231,12.4299
20.5223,22.3733
24.452,9.08561
19.2577,20.8276
2.02293,15.8836
13.7026,22.5258
5.77132,16.319
7.9726,8.78857
20.187,13.3794
13.625,20.5279
24.6551,20.3701
21.8588,20.8898
26.1508,16.7032
7.73114,16.3698
20.8323,3.29186
26.2638,14.7187
18.2505,4.31473
17.1663,1.9519
5.81319,21.6662
9.21886,26.6836
28.0668,16.1426
6.08377,12.3536
4.14554,17.4494
23.9881,5.59699
7.46387,6.85999
5.90273,18.3128
10.6783,4.68689
25.2996,7.05296
24.1485,13.5707
25.9712,12.7523
20.614,10.0384
9.02902,5.70813
15.2036,1.87691
18.8678,25.6324
17.0078,23.9656
10.5485,20.9078
4.8045,20.0933
16.522,15.5776
21.7047,6.14715
26.3385,8.59207
6.00935,24.5817
10.9989,10.0189
3.5905,8.33797
26.216,21.5816
27.8432,12.1959
12.0003,11.717
17.8094,22.1021
4.01208,13.6663
16.1328,8.79812
25.1163,23.1986
16.1072,18.562
4.19136,11.6153
27.2151,10.3434
6.14649,11.376
2.26769,12.0353
7.63375,23.4121
25.2799,10.8437
18.1722,13.5473
22.5244,15.6385
20.5687,15.2406
19.0398,23.6623
23.4664,11.685
22.5701,9.87542
23.9005,17.4482
15.8427,22.3966
11.8504,19.4065
11.252,2.54636
18.8413,27.6392
9.94143,14.1854
12.3462,16.7556
21.9065,17.536
28.2167,14.113
27.098,19.8355
22.9871,19.2231
6.13211,8.07705
24.5162,15.5515
12.9012,25.8688
22.1151,13.6825
10.3477,18.1024
14.8829,10.3596
4.96779,9.77278
15.1165,24.2283
8.31186,21.5136
16.6319,6.86138
2.26743,17.894
9.83988,22.7652
5.68317,15.2427
2.82736,10.1493
13.3409,9.08604
7.95079,14.0489
16.2392,3.80722
2.82486,19.7842
10.9737,25.4372
9.40562,3.20843
23.7974,24.6398
11.6522,23.5649
7.5555,25.7697
17.2387,11.7791
27.7274,17.9829
16.9218,27.9724
21.4056,8.17719
13.1602,2.09549
4.69217,6.72664
15.4669,20.4598
10.0127,12.1891
3.56101,21.6108
16.1734,13.6096
11.116,27.4195
21.4697,11.7835
7.68321,4.18512
4.58449,23.253
18.8649,18.8036
25.5314,18.5987
20.8134,19.2025
8.65671,8.42375
19.9494,17.1355
19.7058,7.12338
9.17821,24.6368
14.8585,26.1627
18.5741,9.62494
17.6149,17.2491
15.0496,5.41457
10.0066,6.99939
17.4151,20.1509
20.6462,26.9191
23.255,7.40933
22.3081,25.9007
19.2593,11.5029
14.6693,7.37793
10.4527,16.1131
22.4144,4.26122
11.9322,14.012
9.06756,10.3786
13.0288,27.8632
14.978,28.1084
2.03188,13.9829
20.6356,24.8379
23.5003,22.0368
18.587,15.5029
18.9754,2.40399
3.97307,16.2456
16.8415,25.9744
22.1473,23.5195
9.03555,19.6071
20.0072,5.09083
6.11915,5.37544
8.01669,12.0609
20.5329,22.3494
24.3928,9.05266
19.3064,20.7769
2.01327,15.9452
13.5588,23.0255
5.9013,17.1967
7.19623,9.73612
20.1547,13.2886
12.932,21.1493
24.6188,20.3788
21.8792,20.8828
26.1843,16.7083
7.53411,15.9988
20.7567,3.21661
26.3138,14.6969
18.1854,4.26685
17.0669,1.98702
6.15138,22.1244
9.28588,26.7003
28.1028,16.0635
6.08996,13.3296
4.21043,18.2184
23.9155,5.52177
7.59867,6.72216
6.7606,20.2996
11.3078,4.54544
25.2314,6.97481
24.1125,13.5937
25.9191,12.7375
20.5738,9.9958
9.40414,5.1588
15.1108,1.90898
18.8085,25.6441
17.0835,23.9895
10.7546,20.9501
5.1853,20.3848
16.7451,15.1698
21.6718,6.07955
26.293,8.53145
6.02133,24.6004
11.1696,10.4136
3.56224,8.29332
26.2649,21.5134
27.8061,12.1333
12.2185,12.3071
17.8111,22.0371
3.79107,13.3081
16.559,8.60139
25.1568,23.1254
15.8151,18.5444
4.29501,11.4227
27.1713,10.2824
6.26667,11.1688
2.2869,12.0154
7.67276,23.4927
25.2338,10.7712
18.2769,13.803
22.5311,15.719
20.5866,15.2547
18.9697,23.6671
23.4908,11.7505
22.548,9.86122
23.8715,17.4862
15.8236,22.2577
12.1271,18.9648
11.221,2.55533
18.9057,27.6554
10.7497,13.9621
13.7902,17.8341
21.8691,17.6049
28.1786,14.05
27.1402,19.7639
22.9743,19.2696
6.55606,7.37981
24.5258,15.6
13.0556,25.8758
22.1512,13.7563
10.2985,18.1576
13.9532,8.72277
5.02944,9.59875
15.0069,24.083
8.42977,21.6535
16.7919,6.57968
2.29663,17.8922
10.0179,22.8336
4.90654,14.906
2.8112,10.1087
11.9588,8.57572
7.92845,15.7005
16.1987,3.81552
2.807,19.7908
11.1128,25.4354
9.39425,3.25774
23.8427,24.5738
11.8575,23.5853
7.59774,25.7675
17.6527,10.4291
27.7693,17.9123
16.9767,27.9866
21.3439,8.05228
13.1251,2.10664
4.69338,6.7255
15.0766,20.4028
10.0941,12.0797
3.59075,21.5814
16.9239,12.331
11.1538,27.4277
21.4941,11.646
7.67647,4.19688
4.63737,23.2231
18.6315,18.8944
25.6013,18.4893
20.726,19.2459
8.54548,8.08772
19.888,17.3392
19.6477,6.99401
9.27082,24.684
15.0376,26.0774
18.8495,8.82713
17.397,17.3214
14.5564,4.95092
10.3083,7.14823
17.0921,20.1709
20.6875,26.8632
23.2137,7.34665
22.3428,25.8272
19.3497,11.4863
14.8246,6.92915
12.6389,16.201
22.368,4.20564
12.8042,14.2122
8.10744,11.923
13.066,27.8747
15.0189,28.0707
1.9736,13.9784
20.7159,24.667
23.5736,21.9062
18.6538,15.7664
18.935,2.35715
3.8986,16.6272
17.0277,25.9888
22.2388,23.384
9.13148,19.7812
19.9782,5.02258
6.11305,5.3771
7.59553,13.7894
20.5037,22.3928
24.3465,8.98644
19.3501,20.7601
2.02561,15.9437
13.6184,22.653
6.34393,18.3672
6.96769,9.30752
20.2089,13.2909
13.0249,20.7485
24.7051,20.2673
21.8395,20.9109
26.2513,16.6075
6.12313,16.4273
20.7128,3.16425
26.2631,14.6134
18.1589,4.19969
17.0221,1.99658
6.27049,22.0669
9.32223,26.7121
28.1503,15.9958
5.74974,13.0907
4.36642,18.5626
23.8698,5.46116
8.09952,6.14127
7.16497,20.1475
11.7143,4.49274
25.1841,6.91529
24.1446,13.6397
25.8812,12.6563
20.5466,9.8851
9.8508,5.20185
15.071,1.92066
18.993,25.6639
17.0003,23.9895
11.1327,21.2374
5.27743,20.5447
16.7056,15.1582
21.5719,6.03965
26.2903,8.52831
6.04986,24.6036
8.08205,12.1493
3.57255,8.33568
26.2617,21.5138
27.7983,12.1307
13.6877,10.86
17.8511,22.0206
3.90565,13.6068
16.559,8.60139
25.1546,23.1273
15.8743,18.5436
4.25337,11.6982
27.1675,10.2788
6.42495,11.042
2.29465,12.076
7.75981,23.5744
25.2102,10.6871
18.2382,13.7292
22.5112,15.7091
20.575,15.2147
19.0127,23.6471
23.4677,11.6687
22.5478,9.86131
23.9136,17.4354
15.8681,22.2653
11.894,19.0557
11.2016,2.56335
18.9014,27.651
11.9596,11.8273
13.9507,17.997
21.8443,17.5934
28.1754,14.0478
27.1391,19.7647
23.0089,19.2189
7.36936,6.91835
24.5002,15.5235
13.1404,25.88
22.1186,13.7483
10.3458,17.7912
13.9491,8.73516
4.83672,9.84584
15.0473,24.0869
9.05052,22.044
16.7981,6.57858
2.22709,17.9867
10.6648,23.226
4.85226,15.296
2.82737,10.1676
11.976,8.40784
8.43464,18.3989
16.0925,3.77977
2.82445,19.8345
11.2062,25.4357
9.37211,3.26963
23.8395,24.5754
12.532,23.9426
7.62196,25.7706
17.5942,10.3948
27.769,17.9127
16.9748,27.9856
21.2534,8.04543
13.1086,2.11226
4.60387,6.68399
15.1419,20.4033
9.90152,11.3199
3.59468,21.6175
16.8693,12.2715
11.163,27.4296
21.4678,11.6794
7.6543,4.21796
4.65295,23.2411
18.6496,18.8576
25.6451,18.4367
20.7108,19.2397
9.04625,8.00589
19.8699,17.2731
19.5733,6.96089
9.35452,24.7355
15.1171,26.0809
18.8468,8.83065
17.422,17.279
14.4861,4.97035
10.694,6.87282
17.1284,20.156
20.6857,26.8659
23.1129,7.31133
22.3423,25.8323
19.2808,11.4692
14.8311,6.94022
13.6129,15.9797
22.3659,4.20431
13.2138,14.0199
8.70767,14.0459
13.0704,27.8771
15.0198,28.0717
1.99373,14.0367
20.7589,24.6175
23.6137,21.8541
18.6335,15.6893
18.9296,2.35624
3.81794,16.8988
17.1032,25.9907
22.2767,23.3299
9.52705,20.0566
19.8764,4.98175
6.08063,5.39094
7.82539,16.5186
20.5339,22.3493
24.3254,8.89758
19.3708,20.7227
2.03001,16.0138
13.879,22.4672
6.52092,18.9736
5.80503,8.14506
20.1809,13.2545
13.153,20.6068
24.7437,20.2136
21.8749,20.8659
26.226,16.5307
5.80623,17.106
20.7094,3.16361
26.2379,14.5354
18.0563,4.15525
17.0106,2.00379
6.34998,22.1965
9.33391,26.7263
28.149,15.9954
5.85079,12.9539
4.49686,18.7401
23.8672,5.46079
8.96586,5.72786
7.61681,20.6489
12.6206,4.17598
25.1824,6.91272
24.1096,13.5626
25.8499,12.5778
20.5339,9.91096
10.7116,4.76337
15.0572,1.92487
19.0653,25.6612
17.0439,23.9914
11.4601,21.4694
5.29919,20.6913
16.6645,15.1468
21.4667,5.95712
26.2462,8.46308
6.13137,24.641
10.3062,12.2929
3.59388,8.47908
26.3177,21.4366
27.7549,12.0578
14.3443,10.9334
17.9433,21.9084
4.10286,13.001
16.7136,8.61964
25.2119,23.0525
15.8426,18.5587
4.64333,11.0775
27.1231,10.2101
6.62401,10.8082
2.29105,12.1573
7.88182,23.6904
25.1545,10.5576
18.2014,13.7314
22.4972,15.5921
20.5321,15.228
19.0363,23.5786
23.4629,11.6243
22.5417,9.84942
23.9573,17.4045
15.9958,22.3446
11.8252,18.8887
11.1091,2.59319
18.9645,27.6087
12.4594,11.602
13.9258,17.9898
21.9606,17.5172
28.1274,13.9714
27.1942,19.686
23.0574,19.1894
8.07585,6.1857
24.4919,15.4783
13.3258,25.9309
22.1117,13.6303
10.5039,17.3894
13.7524,9.02342
5.47733,9.15128
15.0863,24.1226
9.47309,22.4858
16.9058,6.55094
2.27158,18.0266
11.1664,23.5022
3.79576,14.9735
2.81496,10.271
11.808,8.55657
8.69663,18.6261
15.963,3.76429
2.81892,19.9071
11.3964,25.48
9.27544,3.3025
23.8976,24.5036
13.0999,23.9512
7.70936,25.8047
17.5622,10.4295
27.8213,17.8322
17.0588,28.0153
21.1796,8.03382
13.0211,2.13738
4.55826,6.78323
15.1766,20.4468
9.33322,9.87802
3.58862,21.704
16.8194,12.2861
11.254,27.4651
21.4646,11.7038
7.55525,4.25465
4.73714,23.2728
18.6931,18.8159
25.7443,18.3114
20.83,19.1647
9.71057,7.50938
19.9061,17.226
19.5166,6.92356
9.54794,24.7628
15.298,26.1087
18.8468,8.83065
17.3931,17.2962
14.9911,5.50957
11.434,6.52211
17.142,20.0778
20.7488,26.8119
23.0081,7.22614
22.3977,25.7606
19.2692,11.47
15.0537,7.50622
13.6129,15.9797
22.322,4.14955
13.2138,14.0199
10.7634,15.3413
13.1603,27.9147
15.1075,28.095
2.01343,14.0986
20.8636,24.4801
23.7183,21.7251
18.5881,15.6934
18.8658,2.36054
3.93036,16.9618
17.2762,26.0313
22.3843,23.1997
9.88941,20.2314
19.7721,4.89954
5.95346,5.39428
8.65582,16.6265
20.5885,22.3212
24.2712,8.76972
19.4928,20.6487
2.03208,16.0683
14.0065,22.1745
6.90939,19.5229
6.41274,7.29716
20.1461,13.2663
13.1787,20.3577
24.845,20.0859
21.9265,20.8371
26.2682,16.3923
6.1507,17.7261
20.667,3.11099
26.1764,14.4018
17.9291,4.12687
16.9376,2.02093
6.47265,22.2937
9.42574,26.7551
28.205,15.9149
5.57175,15.876
4.5156,18.8639
23.8232,5.4021
9.82894,5.22418
8.07271,21.1016
13.6384,4.03829
25.1378,6.85118
24.1076,13.517
25.795,12.4454
20.5431,9.92897
11.6945,4.50546
14.9763,1.94794
19.1999,25.5667
17.0864,24.0232
11.5453,21.5463
5.45534,20.9083
16.5836,15.1838
21.3328,5.81972
26.2008,8.40091
6.32482,24.7508
10.8668,12.2379
3.57523,8.60431
26.3695,21.3787
27.7419,12.0102
15.1426,8.85122
17.9299,21.9496
4.18162,12.9283
17.1628,8.06793
25.2912,23.0082
15.4624,18.473
4.71185,11.0005
27.121,10.1507
6.66388,11.435
2.27587,12.3225
8.09813,23.8581
25.1581,10.2775
18.2329,14.0542
22.5501,15.5511
20.5824,15.678
19.3124,23.3756
23.5803,11.4594
22.5888,9.72567
24.1148,17.2419
15.9565,22.2403
11.5953,18.9942
11.0199,2.61642
19.0533,27.5187
12.3455,10.8961
13.4908,18.1384
21.9877,17.4696
28.1074,13.9273
27.2362,19.6266
23.2445,19.0237
8.06113,6.18074
24.5076,15.2975
13.5968,26.0259
22.1907,13.5768
10.7281,17.2057
13.1648,9.07934
5.49547,9.16171
15.5349,24.1935
9.83501,22.8871
16.9024,6.10452
2.12805,18.4399
11.675,23.5597
3.56831,15.4083
2.79923,10.4179
11.2425,8.55529
8.74413,18.7228
15.7352,3.71958
2.8413,20.2002
11.6658,25.556
9.18971,3.32517
23.9644,24.4371
13.576,24.0412
7.90114,25.8994
18.6531,10.3051
27.8732,17.7797
17.1941,28.071
21.1513,8.02188
12.9271,2.16141
4.58532,6.9138
15.0789,20.4357
10.2406,10.2843
3.74213,21.8807
17.6683,12.136
11.4297,27.5371
21.6178,11.6614
7.47066,4.27494
4.94255,23.3909
18.526,18.8789
25.911,18.1123
20.8623,19.2444
9.76658,7.21555
19.93,17.5069
19.472,6.5352
9.80036,24.8757
15.5773,26.1876
19.2119,8.45441
17.1614,17.4187
14.985,5.55329
11.886,6.49699
17.0386,20.173
20.8307,26.7327
22.8882,7.06723
22.4768,25.695
19.6616,11.9294
13.9575,7.25116
13.5695,16.1399
22.2538,4.05071
13.9239,14.1716
10.9356,15.2208
13.3234,27.9906
15.258,28.1551
1.97546,14.2768
21.0772,24.2856
23.9684,21.5523
18.5919,16.0214
18.7602,2.38157
3.67121,17.375
17.5639,26.1239
22.5936,22.9926
10.0142,20.2631
19.5801,4.59903
5.89911,5.45408
8.79915,16.7303
20.8107,22.1048
24.2016,8.54973
19.4456,20.6497
1.91874,16.4712
13.9651,22.0892
7.20422,19.9904
6.51288,7.44202
20.2114,13.7765
13.0988,20.2924
25.0435,19.89
22.1926,20.7025
26.28,16.1633
6.81594,18.0672
20.6225,2.96559
26.1262,14.1384
17.6815,4.06291
16.8319,2.04425
6.69722,22.4537
9.60587,26.8516
28.2308,15.8694
5.41607,16.6996
4.617,19.1139
23.7707,5.2958
9.82899,5.21839
8.44872,21.5047
13.6402,4.0352
25.0872,6.76645
24.1669,13.3528
25.7639,12.1741
20.6067,9.9401
11.6956,4.50143
14.873,1.94393
19.3955,25.3606
17.5006,24.1372
11.893,21.7156
5.52964,21.0917
16.5519,15.2061
21.1085,5.6622
26.1543,8.31599
6.32303,24.729
8.7572,11.5384
3.55616,8.69209
26.4307,21.3105
27.6781,11.9182
15.0655,8.62702
17.8501,22.0581
4.14993,12.9915
17.2105,7.79458
25.3269,22.9234
15.8889,18.6191
4.69661,11.0783
27.0421,10.0653
6.67002,11.4363
2.25364,12.4009
8.28193,23.9385
25.0463,10.077
18.1361,13.784
22.5672,15.7608
20.5912,15.4882
19.4982,23.1798
23.3457,11.1277
22.2889,9.43482
24.1811,16.9399
15.8693,22.2998
12.8189,18.2303
10.9157,2.63786
19.1053,27.4941
11.8202,10.7292
14.5122,17.1762
21.8391,17.621
28.0675,13.8353
27.2937,19.5565
23.4602,18.7898
7.99315,6.20378
24.3959,14.965
13.813,26.0511
22.1138,13.7238
11.7201,16.5767
13.1617,9.24616
5.47834,9.24339
15.7671,24.2872
10.0562,22.9154
16.73,5.85365
2.25481,18.274
11.868,23.6924
3.64698,15.4439
2.78238,10.5015
11.311,8.48204
10.8298,18.4029
15.526,3.83713
2.77238,20.1458
11.8664,25.6607
9.08473,3.35048
24.0181,24.3746
13.8073,24.0549
7.90352,25.9006
17.9294,10.2629
27.9297,17.7096
17.2345,28.0372
20.9342,7.9666
12.8269,2.18011
4.56635,7.0072
15.1194,20.4571
9.89125,9.89095
3.69798,21.8367
17.0936,12.0788
11.4487,27.5815
21.4621,11.8009
7.36838,4.30444
4.90215,23.3707
18.5943,18.8903
25.9438,17.8755
20.6936,19.2587
9.74452,7.23875
19.8593,17.3466
19.3569,6.62664
10.0233,24.9061
15.7856,26.2713
19.0397,8.60104
17.3834,17.2989
14.7383,5.6741
11.7116,6.51228
17.0982,20.2099
20.8739,26.6725
22.6432,6.93122
22.5311,25.6415
19.284,11.7332
13.5557,7.28589
13.3981,15.5219
22.2193,4.00075
14.0839,13.6526
10.549,14.8874
13.3583,27.9927
15.2984,28.1903
1.98448,14.3597
21.2421,24.1307
24.0859,21.3594
18.6089,15.7247
18.6815,2.39347
4.02994,17.427
17.7528,26.0429
22.7501,22.8333
10.1982,20.6739
19.4081,4.62375
5.79858,5.4815
9.75747,16.7179
20.9934,21.8836
23.9932,8.39258
19.3526,20.7405
1.93837,16.3478
13.8841,22.0575
7.27546,20.1547
6.49693,7.52618
20.1219,13.5469
13.1519,20.1858
25.222,19.7267
22.3247,20.4162
26.1747,15.8976
8.96435,19.1053
20.551,2.98461
26.0805,13.9075
17.5111,4.0129
16.7463,2.05804
6.75339,22.6634
9.62414,26.8547
28.1697,15.7813
6.32176,18.4088
4.57214,19.3442
23.7234,5.25175
9.74147,5.23896
8.49574,21.7128
13.5421,4.04707
25.0453,6.69761
23.9843,13.0164
25.6813,11.9604
20.3948,10.0714
11.6022,4.51552
14.7824,1.98342
19.5469,25.1788
17.7282,24.0532
11.8254,21.6364
5.63388,20.9873
16.5458,15.2047
21.4576,5.77691
26.1236,8.23472
6.46678,24.836
6.86767,10.2757
3.57319,8.62448
26.5042,21.2342
27.645,11.8341
15.3406,8.53254
17.7778,22.0483
3.89703,11.8277
17.2324,7.88606
25.4066,22.8473
15.8271,18.5749
4.87135,10.1633
27.0057,9.98429
5.76549,12.2991
2.14196,12.6446
8.25207,23.955
25.0409,10.3178
18.081,13.699
22.4452,15.7569
20.4774,15.4133
19.4853,23.1136
23.1877,11.0667
22.2893,9.28138
24.3434,16.9041
15.7926,22.2729
12.9268,18.086
10.8652,2.63464
19.1827,27.4091
12.6239,11.0725
14.6024,16.9943
21.7696,17.6339
28.0295,13.7501
27.3705,19.4876
23.4624,18.695
8.60807,5.81948
24.2507,14.9095
13.7652,26.0732
22.0344,13.8019
11.7265,16.4863
13.481,9.26593
5.84307,8.49414
15.751,24.2708
9.97348,22.9452
16.806,5.93244
2.15627,18.5051
11.8344,23.6365
3.67119,15.5318
2.71287,10.3533
11.7917,8.19803
10.9458,18.3595
15.963,3.90902
2.92807,20.2702
11.8299,25.6346
9.04147,3.34866
24.101,24.2985
13.7724,24.0746
8.04112,25.9858
17.7495,10.2717
27.978,17.6372
17.3211,27.9867
20.8812,7.86226
12.7809,2.18856
4.56798,6.96322
15.0514,20.4169
8.87174,8.76225
3.88633,21.9477
16.9031,12.0833
11.5727,27.6142
21.377,11.9145
7.3352,4.29376
5.07789,23.4767
18.5991,18.8942
26.0198,18.0254
20.6389,19.2784
10.0798,7.16867
19.7992,17.2946
19.2177,6.75259
9.971,24.9422
15.7401,26.2668
19.0385,8.74326
17.3764,17.312
14.8267,5.65046
11.8235,6.18868
17.0639,20.1759
20.959,26.6015
22.9621,7.02598
22.6095,25.5586
19.189,11.6597
13.5934,7.22419
13.4023,15.3947
22.1842,3.9222
14.1274,13.5308
10.5509,14.8683
13.4692,28.0481
15.4032,28.2309
1.9256,14.5905
21.184,24.1637
24.0166,21.4164
18.4939,15.6551
18.6239,2.3931
3.76068,17.5003
17.7102,26.0389
22.6936,22.8853
10.2307,20.4294
19.7491,4.82616
5.793,5.46813
9.74244,16.7377
21.0022,21.8229
24.1618,8.56726
19.3064,20.7645
1.9539,16.5531
13.8068,22.0416
7.35492,19.9746
7.06461,6.99257
20.0656,13.4566
13.0807,20.0798
25.1338,19.7876
22.3335,20.3394
26.1727,16.0632
9.00656,18.8475
20.4864,2.97876
26.0715,14.0982
17.8844,4.24447
16.6965,2.05598
6.84738,22.5548
9.75075,26.9246
28.135,15.6972
6.37718,18.2498
4.65486,19.2654
23.6849,5.17156
10.3079,4.88495
8.56958,21.5428
14.0184,3.82305
25.0,6.62634
23.8437,12.954
25.6817,12.1724
20.4782,10.1295
12.115,4.18012
14.7376,1.97536
19.5131,25.224
17.7275,24.0452
11.8664,21.7368
5.71192,21.3209
16.5191,15.1985
21.5598,5.81284
26.1224,8.23907
6.51306,24.8544
7.04036,10.2906
3.4962,8.90757
26.5172,21.2215
27.6458,11.8365
15.3429,8.5231
17.7836,22.0427
4.16519,12.3179
17.2391,7.89085
25.4261,22.8328
15.8173,18.5777
4.79826,10.4258
27.0069,9.9873
6.20039,12.1053
2.19528,12.6468
8.4414,24.0765
25.0612,10.4201
18.0679,13.6891
22.441,15.7508
20.4528,15.4038
19.595,22.9722
23.1157,10.8815
22.2234,9.09511
24.3016,16.7127
15.808,22.3137
13.1245,18.102
10.7846,2.65341
19.2183,27.3929
12.6006,11.1192
14.7204,16.9049
21.7734,17.6334
28.0257,13.7524
27.3893,19.484
23.5531,18.5568
8.52918,5.83163
24.1565,14.7245
13.8907,26.1291
22.0259,13.7961
11.7359,16.4399
13.5195,9.34307
5.81367,8.71249
15.9525,24.3072
10.1868,23.039
16.8407,5.9329
2.15665,18.4732
12.0402,23.7236
3.81208,16.6277
2.72057,10.7339
11.8362,8.26342
11.1516,18.3479
16.0239,3.95665
2.89931,20.2744
11.9797,25.7128
8.94257,3.37499
24.1246,24.2815
13.977,24.1336
8.08837,26.0319
17.7355,10.2606
27.9763,17.6337
17.3548,27.9624
20.7825,7.71145
12.7125,2.19835
4.50754,7.20115
15.0373,20.4193
8.8495,8.79023
3.85942,21.9634
16.8897,12.0729
11.6268,27.6647
21.3732,11.9072
7.21093,4.3314
5.09073,23.4926
18.603,18.9031
25.9985,18.0726
20.6504,19.2844
10.1165,7.24273
19.7833,17.2885
19.0535,6.70848
10.1489,25.0259
15.8395,26.2998
19.0566,8.72142
17.3756,17.324
14.8506,5.74705
11.8809,6.24985
17.0447,20.1568
20.9901,26.5817
23.0616,7.06908
22.6371,25.5397
19.1783,11.6456
13.5868,7.29667
13.4286,15.3784
22.1786,3.91868
14.136,13.5085
10.5329,14.8439
13.5185,28.0857
15.4423,28.245
1.86457,14.6
21.2023,24.1584
24.0049,21.4354
18.4679,15.6486
18.5947,2.39335
4.05048,18.682
17.7737,26.0222
22.6963,22.8927
10.2509,20.5775
19.839,4.8707
5.73885,5.64967
9.74127,16.7378
21.1067,21.6825
24.1778,8.67492
19.3246,20.7762
1.87725,16.5581
13.8315,22.0603
7.68867,20.0931
7.0504,7.15575
20.053,13.4442
13.063,20.1005
25.1052,19.8151
22.433,20.2011
26.211,16.1342
9.24291,18.8636
20.4663,2.98204
26.081,14.1856
17.9644,4.2825
16.6534,2.06322
6.95716,22.8178
9.80451,26.9763
28.1483,15.6979
7.41578,18.1133
5.8724,19.3882
23.682,5.17503
10.2633,4.87357
8.66499,21.7949
14.0558,3.88861
25.0058,6.62583
23.7648,12.7687
25.7003,12.2684
20.4898,10.1145
12.1024,4.14781
14.6806,1.99429
19.5487,25.2045
17.9193,24.0358
11.9896,21.8001
5.88082,21.6509
16.5222,15.1912
21.3747,5.67411
26.0787,8.13681
6.45025,24.8616
7.04748,10.2962
3.4842,8.90232
26.5568,21.1906
27.6053,11.7445
15.2693,8.52461
17.8694,21.9316
4.12919,12.1151
17.1779,7.92915
25.4557,22.8035
15.8981,18.5036
4.86192,10.3353
