x,y
19.3815,11.7803
4.59846,23.197
25.2499,23.0617
23.7666,12.0563
20.1981,7.22301
23.7756,17.7783
13.8848,16.7714
18.5178,25.711
21.7865,17.8926
21.808,11.8714
9.23125,5.29446
15.943,16.5324
15.4804,11.276
7.66022,6.53709
22.2175,6.59271
24.3871,13.9436
28.1208,13.9431
11.102,4.58978
27.1293,10.1534
18.8072,9.57603
27.2157,19.6611
4.61532,6.7834
13.0305,2.12745
7.53585,15.8814
26.0006,17.1906
22.3733,25.8403
20.6564,3.09769
9.21802,26.6787
10.3859,9.69974
7.55702,4.23343
17.5137,11.0821
20.6696,10.2541
24.7162,9.67044
16.5552,5.87874
15.3751,22.3442
23.3855,22.4657
20.7081,5.29623
2.82011,10.2199
5.84758,14.8142
10.6779,25.3148
3.94722,15.4281
12.581,6.05477
11.0737,27.3936
20.5466,15.7945
17.6409,7.968
13.0077,27.8541
13.564,11.8358
22.4154,14.081
19.2085,21.3812
7.77375,13.7342
13.6928,7.70803
25.3214,19.0399
9.28569,3.29759
2.81799,19.7652
4.37678,11.4762
3.5962,8.43666
3.93781,13.4276
18.8993,27.6602
15.0369,3.94505
14.5611,26.1509
13.1217,13.7825
22.5158,16.0612
26.2469,13.2862
11.2067,17.3841
2.293,17.895
18.5799,23.723
17.6252,18.1085
22.9011,19.5661
14.643,24.178
7.42565,25.8196
2.02859,14.0225
26.2395,8.41193
10.6839,6.64196
11.1098,23.1768
15.4239,13.3542
25.5585,11.4415
17.0025,1.99953
15.0514,1.92392
16.9364,28.0058
5.12028,9.62685
5.91373,24.5968
16.9934,24.56
11.5797,8.57834
16.7182,14.8776
10.7696,11.7728
6.7816,19.503
26.3308,15.2667
16.0202,26.265
22.3549,4.1821
17.1146,20.1118
24.392,20.8268
6.27203,7.99462
21.9689,23.9089
13.0327,4.10426
12.27,10.4519
12.1381,25.7322
28.1791,15.9787
18.8102,19.0026
4.85254,19.9498
9.07287,8.03468
17.3902,12.994
20.3475,13.4101
9.55224,16.5359
5.90828,12.9738
2.0229,15.8841
23.5504,8.0387
26.262,21.5186
7.65487,9.43822
18.9644,4.32879
18.9205,2.34344
13.3423,21.9566
8.57394,11.2144
18.419,6.24476
20.3259,24.9766
8.54891,24.0241
4.25092,17.4141
23.8515,5.44035
6.50443,11.069
18.6836,14.516
22.7356,10.2091
21.6253,8.5553
15.4033,7.60601
14.1078,9.66494
19.8505,17.2994
16.0975,9.47696
14.429,15.0871
2.29628,11.9967
6.10228,5.37747
20.4499,22.6223
25.1725,6.88377
21.777,21.1404
3.59039,21.494
23.8289,24.6052
17.8064,21.9813
9.30705,18.5016
14.4631,5.84157
24.4281,15.8451
27.7777,17.9004
20.8062,19.3931
18.0585,16.4136
10.8481,13.7707
11.202,2.56182
17.005,3.99289
14.9497,28.0433
27.7962,12.0994
20.6631,26.9286
19.2407,11.7492
4.54471,23.1963
25.1499,23.1436
23.6379,11.9848
20.1562,7.21508
23.8089,17.7306
13.7544,16.9769
18.5234,25.7665
21.8136,17.6682
21.6431,11.8891
9.2724,5.37164
15.7194,16.6089
15.4261,11.3569
7.69119,6.58976
22.2086,6.57774
24.3059,13.86
28.1541,14.0241
11.0919,4.55778
27.1553,10.2496
18.6849,9.47114
27.1502,19.7625
4.71432,6.74252
13.1055,2.10923
7.63645,15.9736
25.9082,17.1967
22.3157,25.8697
20.6971,3.14873
9.22607,26.6879
10.0775,9.89653
7.65954,4.20431
17.3921,10.9962
20.5346,10.2274
24.6623,9.67752
16.4554,5.91047
14.8788,24.478
23.2829,22.4515
20.6973,5.29186
2.82493,10.119
5.91035,14.9706
10.2892,24.9988
3.9683,15.4345
12.478,6.02262
11.0578,27.4029
20.4731,15.4029
17.3859,7.95202
12.9686,27.8871
13.5344,11.9984
22.3112,13.7737
19.4748,20.883
7.77375,13.7342
13.4148,7.78893
25.2848,19.0703
9.37672,3.26729
2.81415,19.7014
4.36643,11.4775
3.59849,8.33118
3.96347,13.4353
18.8758,27.6902
15.0158,3.92107
14.0498,26.2578
12.8437,13.8731
22.4348,15.7689
26.2199,13.3027
11.3594,17.4264
2.28989,17.8194
18.7892,23.7143
17.0197,18.1199
22.8995,19.4985
12.9649,23.9176
7.51106,25.733
2.02721,13.9306
26.2749,8.50116
10.6493,6.81288
10.3637,22.35
15.1345,13.353
25.5408,11.4189
17.0346,1.98923
15.0821,1.91566
16.8215,27.9574
5.06036,9.68501
5.89201,24.5905
16.9026,24.1634
11.5543,8.65829
16.6536,14.6491
10.6183,11.751
6.05527,18.3516
26.3039,15.2756
16.2379,26.047
22.3938,4.22994
16.7867,20.2352
24.3374,20.8892
6.22392,8.06123
21.8887,24.0092
12.9519,4.08756
12.2124,10.5452
12.263,25.8262
28.1178,16.0745
18.8316,18.995
4.98034,20.0394
9.02245,8.10074
17.5233,12.8523
20.3042,13.3916
10.3764,15.7075
5.92928,13.062
2.02556,15.8761
23.519,7.99953
26.1969,21.6155
7.60437,9.50618
18.8876,4.34352
18.9485,2.35556
12.399,21.3534
8.54334,11.2709
18.3354,6.25785
20.2146,25.0799
8.39727,22.7097
4.25943,17.4718
23.8954,5.49836
6.44193,11.1307
18.6444,14.5049
22.7015,10.1335
21.5832,8.48829
15.3282,7.59045
14.0013,9.65423
19.8723,17.2956
15.9907,9.47153
14.3048,15.1714
2.29654,11.9877
6.11896,5.36777
20.5049,22.5849
25.2183,6.95295
21.8344,21.0989
3.58984,21.483
23.7585,24.6958
17.8888,21.9416
10.8117,20.1366
14.3831,5.82872
24.38,15.7657
27.7179,17.9982
20.8147,19.3785
18.0405,16.4112
10.7549,13.7446
11.2293,2.55248
16.9298,3.97905
14.869,28.0351
27.8495,12.1877
20.5953,27.0175
19.2323,11.7064
4.53558,23.1882
25.0846,23.2396
23.6059,11.9052
20.1154,7.14731
23.846,17.6768
14.0918,17.1749
18.2844,25.6674
21.8428,17.6824
21.6097,11.8803
9.23545,5.45249
15.9792,16.5247
15.3818,11.3719
7.64337,6.65653
22.1801,6.52493
24.2638,13.7814
28.2089,14.1156
11.0088,4.5392
27.2111,10.3309
18.7294,9.34865
27.0837,19.8592
4.72931,6.73561
13.1346,2.09979
8.2178,15.1489
25.875,17.2229
22.2502,25.9649
20.7277,3.18694
9.19169,26.6747
9.96185,9.86372
7.68449,4.19854
17.4226,10.8601
20.5398,10.1934
24.6396,9.6448
16.3766,5.89433
14.9095,24.2642
23.2202,22.5357
20.668,5.22858
2.82555,10.1085
5.94093,15.0612
9.11505,24.5758
3.9878,15.4909
12.3961,6.00519
11.0151,27.3859
20.4347,15.383
17.2934,7.95917
12.9209,27.8376
13.5078,12.0679
22.2657,13.775
19.5167,20.8625
7.92544,13.1712
13.3405,7.76676
25.2342,19.1109
9.40196,3.25799
2.81285,19.6931
4.25181,11.5123
3.60032,8.31879
3.97763,13.4919
18.7417,27.6142
14.9377,3.90848
14.2346,26.1435
12.7471,13.9169
22.3894,15.7681
26.1976,13.295
12.257,16.3845
2.28878,17.8119
18.8324,23.672
16.9841,18.2467
22.9509,19.4512
11.081,24.2157
7.48108,25.7261
2.02642,13.9224
26.3271,8.57603
10.6131,6.89651
10.2651,21.6211
14.6804,13.4797
25.5163,11.2721
17.142,1.94832
15.1828,1.86983
16.7365,27.9451
4.97536,9.71076
5.79379,24.5585
16.5162,24.1054
11.3322,8.85731
16.6141,14.7633
10.2018,12.0601
6.10675,18.3316
26.3862,15.1073
16.0932,26.0575
22.4716,4.32468
18.3837,20.0294
24.2896,20.9671
6.18648,8.12134
21.837,24.087
12.87,4.04044
11.7484,10.8033
12.154,25.9874
28.069,16.1609
19.3751,18.3012
5.02113,20.0112
8.86024,8.29691
16.4601,12.6058
20.1044,12.7203
10.248,15.9531
5.97523,13.2576
2.01801,15.7911
23.4697,7.8795
26.1573,21.6796
7.42756,9.68065
18.7517,4.41471
19.0291,2.44398
12.2263,21.2326
8.29413,11.4762
18.0196,6.26983
20.0922,25.0629
8.30891,22.031
4.27027,17.5398
23.9943,5.57831
6.23291,11.2773
18.2546,13.4113
22.6787,9.78616
21.4732,8.21293
15.0173,7.43796
13.4947,9.83845
20.3697,16.5757
15.4345,9.38108
14.2446,15.4209
2.29004,11.9089
6.18456,5.34009
20.2463,22.9086
25.296,7.05194
22.127,20.9622
3.57404,21.3915
23.7199,24.7498
17.8832,21.9498
10.6516,19.665
14.1042,5.66962
24.4474,15.5584
27.7053,18.0853
21.1498,19.2207
18.8588,15.2791
10.6718,14.0003
11.308,2.52528
16.8328,3.91271
14.7641,28.0157
27.9213,12.2726
20.5381,27.0121
18.8664,11.1606
4.51673,23.095
25.0572,23.3064
23.5776,11.6846
19.8287,7.09639
24.1049,17.5198
13.941,17.3926
18.0529,25.761
22.1285,17.4948
21.6092,11.4497
9.20518,5.51736
15.8362,16.6304
14.9288,11.3351
7.61944,6.73026
22.179,6.36164
24.1984,13.5813
28.1725,14.2069
10.9442,4.54169
27.3013,10.4178
18.536,9.15324
27.0471,19.9308
4.7867,6.7033
13.2244,2.07293
8.25842,15.4227
26.0228,17.0549
22.2229,26.0287
20.8125,3.26179
9.05691,26.6429
9.7549,10.0853
7.7476,4.16518
16.9398,10.6744
20.3913,9.8794
24.6337,9.49541
16.0949,5.76217
14.5188,24.1722
23.1925,22.6354
20.5539,5.23599
2.82462,10.0346
5.98104,15.2563
8.31303,24.0204
4.00411,15.558
12.1696,6.10839
10.85,27.4144
20.7047,14.6109
16.9443,7.95247
12.7953,27.8434
13.1184,12.2476
22.2261,13.3422
20.141,20.9325
7.96541,13.4459
13.075,7.88567
25.1972,19.1883
9.46513,3.21789
2.80008,19.6033
4.25864,11.5764
3.60731,8.2522
3.9996,13.5586
18.6821,27.6326
14.8482,3.82754
14.1185,26.1296
12.6616,14.1944
22.4595,15.5292
26.1398,13.1493
12.2091,16.3466
2.27886,17.7243
18.4947,23.8372
17.8398,16.921
23.2009,19.29
10.236,23.6086
7.33499,25.7281
2.02134,13.8404
26.4264,8.66232
10.4358,7.08011
10.3088,21.1319
14.2782,13.6058
25.6134,11.3292
17.1953,1.94092
15.2402,1.83894
16.5609,27.9281
4.92829,9.75359
5.74364,24.5263
15.9972,24.0772
11.0451,9.06288
16.1838,14.2905
9.97534,12.6232
6.13988,18.3145
26.3592,15.1818
15.8232,26.0695
22.5295,4.33489
17.8762,19.7569
24.1853,21.4308
6.16132,8.18183
21.4896,24.284
12.7928,3.98414
11.2171,11.0655
11.8819,25.7023
28.0247,16.2608
19.8411,18.1884
5.05174,19.9928
8.79138,8.33629
15.8413,12.3247
19.7703,12.2793
10.0875,16.5236
5.99144,13.3555
2.01039,15.7305
23.4773,7.77845
26.1173,21.8183
7.39241,9.75678
18.6635,4.43513
19.0715,2.48664
12.3066,21.2258
8.16798,11.7802
17.8894,6.27172
19.6863,25.1274
8.33401,21.7549
4.27302,17.5974
24.0422,5.62453
6.21999,11.3696
17.8059,12.546
22.6602,9.59278
21.4275,8.0633
14.6966,7.43563
12.8448,9.93096
21.989,16.4474
14.7766,9.429
14.19,15.6277
2.27544,11.8532
6.2199,5.30957
19.8644,23.1372
25.3526,7.1038
21.3979,21.8588
3.55763,21.3251
23.6489,24.9016
17.2819,21.8574
10.7552,19.185
13.9924,5.5809
24.4744,15.8006
27.6371,18.1921
20.703,19.9937
18.8026,14.2709
10.4524,14.5597
11.3571,2.50586
16.7541,3.88703
14.5956,27.9959
27.9961,12.3391
20.3691,27.0041
18.5365,10.6937
4.56438,22.9867
24.9711,23.4297
23.6565,11.2874
19.6915,7.10512
23.7861,17.6674
13.6899,17.8035
17.7873,25.7288
21.858,18.398
21.374,11.1053
9.18243,5.59003
15.5567,17.0863
14.0442,11.5034
7.57092,6.76703
22.1771,6.26638
24.2814,13.3199
28.1416,14.2938
10.8894,4.55824
27.381,10.48
18.4227,8.64935
26.9892,20.052
4.83557,6.68616
13.2788,2.04838
8.24793,15.7402
25.9591,17.1269
22.1375,26.161
20.8534,3.30724
8.85282,26.7414
9.41392,10.2249
7.7985,4.15124
16.6005,10.2315
20.1642,9.56484
24.651,9.55149
15.9766,5.72767
13.9996,24.1028
23.0154,23.0197
20.4663,5.26436
2.82133,9.98625
5.99126,15.3551
8.21256,23.9451
4.00699,15.6157
12.0883,6.11467
10.7275,27.3344
20.8336,13.9449
16.6332,7.82122
12.6389,27.7974
12.4192,12.656
22.3868,12.7752
19.184,21.2663
7.94871,13.7646
12.7817,7.95992
25.2974,19.0021
9.49927,3.17641
2.78819,19.5381
4.25011,11.633
3.63941,8.22513
4.00913,13.6168
18.4978,27.5962
14.771,3.76126
13.8292,26.148
12.4488,14.6489
22.8395,14.6844
26.2424,13.2121
12.0847,16.6123
2.26916,17.6612
17.9638,23.7375
17.2306,15.9921
23.4064,19.6217
10.014,23.105
7.2562,25.6877
2.0168,13.7828
26.4673,8.7329
10.4035,7.17046
10.7092,21.0181
14.0641,13.6082
25.6887,11.6066
17.2259,1.94692
15.301,1.79687
16.5226,27.9263
4.81811,9.80214
5.7304,24.3245
15.8805,24.0995
10.8251,9.12854
15.5315,14.9579
9.7237,12.5871
6.27288,18.286
26.1755,15.4855
15.7034,26.0998
22.5273,4.38121
17.8037,19.6582
24.124,21.4339
6.09065,8.24337
21.3876,24.302
12.7522,3.90643
11.0065,11.1032
11.7632,25.6503
28.002,16.2909
19.4821,18.1377
5.12511,19.9554
8.7877,8.35496
15.742,12.521
19.632,12.2191
11.4522,16.6315
5.88249,13.3941
1.97226,15.5321
23.5684,7.95891
26.0805,21.8371
7.25487,9.86047
18.785,4.4305
19.0919,2.47992
12.6926,21.2644
7.91112,11.8081
17.8459,6.16897
19.5783,25.1516
8.78752,21.5883
4.28493,18.0838
24.0498,5.6475
5.98495,11.4008
17.6581,11.9406
22.8336,9.85
21.6071,8.29439
14.3892,7.3595
12.6944,10.079
22.3436,16.7207
14.6936,9.28664
14.305,16.5299
2.23985,11.6564
6.35065,5.22935
19.7543,23.1494
25.3706,7.11512
21.3031,21.8845
3.50678,21.1379
23.6334,24.9099
16.854,21.9902
10.7785,19.0194
13.9551,5.45928
24.2657,16.0687
27.6126,18.22
20.3147,20.1472
17.1712,13.8308
11.4674,13.7597
11.4448,2.43178
16.8588,3.90895
14.5539,27.9938
27.9738,12.3677
20.3405,27.0005
18.123,10.0413
4.50897,22.8087
24.9591,23.4555
23.6925,11.6472
20.0101,7.12207
23.8576,18.0243
13.9906,19.752
17.6729,25.7563
21.4477,18.5033
21.2653,11.076
9.14687,5.64435
15.2996,18.2601
14.3171,11.2042
7.51164,6.83668
22.2136,6.40169
24.323,13.5407
28.1274,14.3278
10.892,4.6334
27.3528,10.5046
18.2917,8.09125
26.9705,20.0808
4.96958,6.59669
13.3585,2.00795
7.70393,15.7962
25.7706,17.4427
22.1195,26.1619
20.875,3.29102
8.83583,26.6464
9.19973,10.2943
7.91969,4.07816
16.2063,10.5769
20.0343,9.50705
24.8175,9.81507
15.9257,5.67481
13.8807,24.1038
22.9352,23.0382
20.6025,5.24033
2.81889,9.81343
5.7461,15.3876
7.41202,23.1888
3.8804,16.1297
12.1155,6.1815
10.6806,27.3318
20.4822,14.0269
16.36,7.62616
12.5943,27.7949
12.6455,12.2063
22.1186,12.8778
18.7671,21.4108
7.83688,13.8022
12.5429,8.11048
25.0205,19.6481
9.61935,3.12674
2.73825,19.3468
4.15697,12.1605
3.76983,8.12313
3.92183,14.1369
18.4635,27.5932
14.8739,3.72015
13.7042,26.1314
12.837,15.1892
22.7489,14.7688
26.3183,13.4951
12.935,17.9835
2.22669,17.4648
17.8519,23.7643
16.5087,16.6978
22.9597,19.8101
10.1264,23.074
7.11019,25.6948
1.98579,13.5848
26.4862,8.73947
10.4017,7.18714
10.7519,21.058
14.0149,13.6741
25.6603,11.5036
17.3422,2.04773
15.4128,1.771
16.4973,27.9288
4.82298,9.87093
5.72147,24.3149
15.8386,24.114
10.7686,9.13785
14.9686,15.4375
9.76303,12.7205
6.38562,18.3312
26.3461,15.3668
15.6758,26.1097
22.6439,4.46651
17.7909,19.6684
24.1277,21.6631
6.03872,8.28506
21.294,24.3645
12.8082,3.96114
10.9695,11.1258
11.8019,25.6191
28.0378,16.3334
19.3283,18.3893
5.1909,20.0673
8.85497,8.34919
15.8463,12.8736
19.7572,12.5193
11.3662,16.75
5.92182,13.5009
1.97723,15.5485
23.6552,8.07219
26.0955,21.8484
7.18858,9.91655
18.7394,4.55215
19.2117,2.61044
12.5212,21.9923
7.93162,11.9174
17.9888,6.40437
19.5043,25.1893
8.79066,21.4499
4.38914,18.2256
24.1375,5.73635
5.97566,11.5035
17.7674,12.3232
22.7898,9.95898
21.6743,8.31596
14.406,7.50776
12.9057,10.1482
22.822,16.718
14.7866,9.46976
14.4779,17.3821
2.26467,11.6702
6.42117,5.20577
19.7071,23.1558
25.4466,7.1915
21.242,21.8741
3.50729,21.1459
23.6333,24.9252
16.5052,22.0873
10.843,19.06
14.0969,5.53441
24.4065,15.5959
27.6058,18.2403
19.9632,20.3392
18.5872,14.1464
11.8071,14.0647
11.5538,2.4035
16.8247,3.97872
14.515,27.9945
27.9785,12.4153
20.3318,27.0053
18.2827,10.3933
4.50631,22.809
24.9619,23.4694
23.6779,11.733
19.9651,7.28497
24.0637,18.2374
13.2754,20.1434
17.6224,25.7804
21.3982,18.9795
21.1179,11.0541
9.08914,5.71372
15.2134,19.6537
14.4503,11.4411
7.47975,6.89994
22.2631,6.41966
24.2697,13.6236
28.1024,14.3723
10.8443,4.75521
27.4129,10.555
18.2926,8.37966
27.0105,20.1031
5.01546,6.57184
13.4635,1.96101
7.34083,16.5742
25.8347,17.3157
22.1167,26.1729
20.9886,3.42472
8.70528,26.729
9.14196,10.3263
7.99849,4.0403
16.3215,10.7497
20.0072,9.39839
24.772,9.72442
16.0735,5.83134
13.8393,24.0846
22.8088,23.1128
20.5595,5.37673
2.82647,9.8069
5.66548,15.483
6.24689,21.8247
3.84243,16.3025
12.2174,6.20843
10.6065,27.3194
20.6171,14.3248
16.3808,7.80672
12.5373,27.7935
12.6224,12.2413
22.0108,12.836
18.4405,21.613
7.8781,13.9164
12.5258,8.18446
25.067,19.927
9.72079,3.10137
2.74283,19.3587
4.15367,12.3248
3.81554,8.1197
3.87262,14.3039
18.4484,27.5972
14.8471,3.68503
13.7012,26.1719
12.9996,15.6656
22.5998,14.739
26.2508,13.3959
12.6759,18.2433
2.22903,17.481
17.8111,23.7882
16.3899,17.9652
23.0864,19.9824
10.7346,23.0579
7.12734,25.6353
1.98909,13.5993
26.5446,8.80839
10.4635,7.1633
10.694,21.01
14.0068,13.8056
25.5908,11.3451
17.3647,2.06371
15.436,1.76702
16.4387,27.9309
4.87734,9.91145
5.68572,24.4527
14.8306,24.3212
10.6299,9.20923
15.137,15.4551
9.84245,12.8159
6.39842,18.3234
26.2644,15.2708
15.3882,26.2345
22.6685,4.49263
17.5112,19.5203
24.0462,21.7196
6.04075,8.28481
21.042,24.465
12.8156,3.95503
10.9991,11.1745
11.5552,25.3088
27.9588,16.4054
19.3283,18.3893
5.13853,19.9621
8.7966,8.41028
15.7823,12.8857
19.7464,12.4695
11.4286,16.6708
5.93045,13.5321
1.97552,15.5387
23.5847,7.89654
26.0328,21.9462
7.20961,9.9052
18.6983,4.55581
19.2355,2.62965
12.4744,21.9108
7.95907,12.1436
17.9227,6.39905
19.2385,25.3043
8.77465,21.5652
4.33275,18.1319
24.1622,5.76285
6.0543,11.5362
17.7469,12.5128
22.7223,9.81304
21.4441,8.27705
14.2468,7.52854
12.814,10.2038
22.6534,16.7216
14.6786,9.48085
14.4567,17.3354
2.25732,11.6406
6.45754,5.18364
18.6418,23.4032
25.4732,7.22106
20.4068,22.5826
3.52273,21.1796
23.6148,25.0633
15.1137,22.2461
10.8308,19.016
14.0296,5.5418
24.2827,15.5311
27.5708,18.3328
18.8606,20.9964
18.4933,14.3679
11.6526,14.2337
11.5825,2.38328
16.7841,3.97654
14.4669,28.0007
27.9401,12.4897
20.2552,27.0154
18.1655,10.5579
4.49575,22.8828
24.9083,23.57
23.6079,11.6051
19.7442,7.22416
24.0977,18.1048
13.3429,20.1163
17.3442,25.9024
20.5874,19.9874
21.1086,10.9942
9.09872,5.71182
15.2821,19.6357
14.3178,11.5222
7.48823,6.89765
22.2186,6.43696
24.1207,13.5377
28.0837,14.445
10.8536,4.75125
27.4458,10.5976
18.1317,8.40642
26.9604,20.2029
5.05235,6.54859
13.4896,1.94555
7.43174,16.611
25.8988,17.2362
22.0283,26.1873
21.0143,3.44462
8.71782,26.7465
9.11358,10.5114
8.03353,4.01965
16.1816,10.7995
19.8322,9.45622
24.7047,9.55278
16.0091,5.81934
12.908,23.8511
22.6848,23.3369
20.5199,5.38154
2.86387,9.78465
5.75306,15.524
8.12768,23.7273
3.86665,16.1877
12.164,6.2621
10.5976,27.3263
20.4926,14.325
16.2257,7.80699
12.5083,27.7957
12.5434,12.4434
21.9941,12.7862
17.0872,21.922
7.87414,14.1414
12.3832,8.24994
25.026,19.8836
9.75313,3.0814
2.75167,19.3754
4.17284,12.2094
3.84986,8.0943
3.89002,14.1885
18.3811,27.6034
14.7969,3.68245
13.413,26.0155
13.1165,15.5964
22.4501,14.7324
26.1032,13.2778
12.6718,18.2356
2.23319,17.4831
16.7731,23.9907
16.3839,17.8685
22.0058,21.4994
10.7346,23.0579
7.15288,25.6614
1.98543,13.579
26.5741,8.84317
10.4095,7.22185
11.2401,20.0691
14.029,13.8016
25.6241,11.3458
17.3852,2.08131
15.4462,1.76888
16.5358,27.9416
4.87008,9.92158
5.75445,24.4767
13.0715,23.8888
10.6132,9.21163
15.1917,15.4351
9.85875,12.8216
6.39828,18.3236
26.2014,15.2942
15.192,26.1067
22.7108,4.53129
17.518,19.5348
24.1302,21.7255
6.03577,8.29647
20.8798,24.6106
12.8182,3.95894
11.0171,11.1704
11.267,25.4136
27.9444,16.4567
19.3204,18.3792
5.15237,19.9932
8.77115,8.43271
15.7917,12.8569
19.764,12.4541
11.3565,16.3959
5.93092,13.5333
1.99216,15.6097
23.6035,7.90671
26.0689,21.9826
7.22365,9.90461
18.7002,4.5733
19.2657,2.65309
12.4543,21.6592
7.96625,12.175
17.9335,6.4205
19.0761,25.4552
9.19257,19.7127
4.33466,18.1682
24.211,5.80224
6.07064,11.5382
17.7658,12.5367
22.7612,9.83307
21.454,8.31951
14.2323,7.53131
12.7993,10.2025
22.4882,16.7337
14.6658,9.48408
14.501,17.3166
2.27185,11.7007
6.43345,5.20132
17.002,24.0844
25.5246,7.26403
18.8617,23.4744
3.54642,21.2589
23.6296,25.046
15.0905,22.1194
10.51,18.2077
14.0424,5.5404
24.223,15.6168
27.5596,18.3751
18.8698,21.0089
18.472,14.4078
11.6376,14.259
11.5785,2.38949
16.7862,3.99075
14.5862,28.0052
27.9208,12.5531
20.319,27.0117
18.1506,10.574
