x,y
27.4727,19.0725
8.58756,3.38521
27.8871,13.2632
13.9815,7.38072
15.832,28.0595
25.9641,7.75826
3.66026,14.8691
24.0542,8.30893
11.0339,23.4799
7.09204,15.8319
9.43327,22.2851
9.39727,19.4663
15.1093,20.5316
25.4772,18.9395
9.87318,8.45928
18.4436,21.469
4.57531,11.0479
16.7621,3.93248
18.6754,4.46254
10.3835,2.6593
16.383,22.0725
7.02458,4.58303
13.4812,9.2619
21.7651,3.7781
5.38982,23.7744
9.42532,10.4628
6.77712,19.3139
15.4533,9.49286
27.4947,11.3474
2.57932,11.0428
23.0424,25.2784
12.4417,22.0658
11.0659,25.4761
24.0589,15.7036
21.5982,15.5854
10.1131,17.5997
20.456,12.0342
18.6451,25.4279
20.4829,5.29528
26.0283,14.9881
8.38481,26.2908
17.0735,5.90071
12.8088,4.06713
10.5489,6.57666
20.0877,8.174
24.522,24.0054
16.5238,12.2676
22.4506,11.9675
25.861,22.5872
9.02916,5.29351
5.97497,17.4839
26.8836,20.9316
14.1988,1.95097
11.994,7.94383
11.0801,15.7909
5.16582,20.4978
4.03475,12.9399
5.57705,14.5363
6.80404,25.1344
20.4232,24.596
28.0153,15.2139
9.08531,15.8867
25.9057,12.9922
14.9607,16.6182
14.7627,11.3634
7.97279,9.09446
21.9771,21.0289
20.4687,22.3419
25.8855,16.9824
2.04878,12.9564
22.0668,8.38406
19.2995,10.0053
21.3997,26.3352
11.9335,27.8889
5.58307,5.92669
3.91663,16.8095
19.9474,2.94933
15.1294,3.74186
20.0666,20.4082
2.44122,18.7601
3.20506,20.5609
27.8728,17.1074
25.4586,11.0049
19.63,27.1548
7.87764,23.4584
19.8483,7.25065
17.6417,11.4797
16.4071,16.3374
17.1437,23.9217
14.3185,22.4392
13.3326,15.0206
6.61733,7.68266
6.43953,22.0918
5.73247,12.4668
8.10451,17.9008
15.0646,26.2269
12.2717,6.02193
16.1449,2.03131
15.354,14.6602
12.2193,2.17422
16.7419,20.1953
9.48722,24.6234
18.0059,14.8575
18.1645,18.803
4.4315,18.7263
22.5118,6.65705
14.1124,18.6026
13.8794,28.0942
21.556,10.6993
23.3512,4.84247
13.1402,24.2406
17.7642,27.744
1.93014,16.882
24.8213,6.11965
5.34977,9.19885
13.087,26.2588
17.0233,25.9035
16.4823,7.75275
8.15604,21.0788
3.30597,9.30364
12.7877,20.0796
18.321,8.53472
16.0867,18.31
12.5139,17.2712
12.744,9.84446
23.9049,22.0255
10.7757,20.836
21.5109,16.837
23.5381,10.4516
10.1045,27.2374
8.56899,7.38041
22.429,23.3734
4.2862,7.56068
1.77662,14.9598
15.1714,24.239
26.8368,9.44773
10.8026,4.59266
11.2255,18.841
19.035,23.2942
16.1349,5.7997
18.0836,2.34824
9.08849,11.0079
6.78683,14.1552
6.63392,10.681
4.19178,22.2531
18.8575,13.0589
27.4719,19.0196
8.55023,3.49673
27.8803,13.206
14.1767,5.48874
15.8338,28.0582
25.9482,7.70903
3.77238,14.8363
24.1374,8.54634
11.2131,23.6217
7.55997,15.9887
9.60132,22.4524
9.32971,19.4666
14.7657,20.4918
25.4739,18.9045
10.1869,8.78552
18.3396,21.4195
4.46168,10.9554
17.1256,4.08308
19.021,4.72105
10.3168,2.65268
16.2848,22.1296
6.96771,4.67051
14.4975,7.46164
21.7281,3.76111
5.40326,23.7911
11.0535,10.8438
6.92026,19.5092
16.7125,9.72491
27.4868,11.2907
2.49888,11.135
23.0505,25.2714
12.3777,22.0206
11.2197,25.6024
24.0589,15.7036
21.6964,14.8456
9.99958,17.264
20.8147,12.6787
18.92,25.2883
20.854,5.53982
26.0204,14.9515
8.3952,26.2938
18.0201,6.45198
12.7498,4.09107
10.4508,6.78995
20.2311,9.20395
24.534,23.9973
16.7945,13.2805
22.7738,12.2977
25.8358,22.5404
8.9889,5.4347
6.1218,17.6653
26.8174,20.8585
14.1775,1.98101
12.0306,7.99749
11.422,15.5967
5.20949,20.5413
3.84417,12.8513
5.58084,15.7404
6.81439,25.1452
20.7259,24.4347
28.0097,15.1571
9.44423,15.3346
25.8961,12.9558
14.466,16.6514
15.0324,12.3437
8.07015,9.30151
22.2283,20.9369
20.7545,22.2849
25.8793,16.9462
1.9251,13.0327
22.1418,8.62175
19.5976,11.0945
21.4032,26.327
11.938,27.8865
5.53336,6.02313
3.91147,16.8176
19.919,2.94221
15.216,3.8028
20.2261,20.2751
2.48534,18.8138
3.23023,20.6353
27.8714,17.0486
25.5003,11.0041
19.7374,27.112
7.83678,23.5458
20.0148,7.40478
17.6469,11.5738
15.4084,14.8209
17.3935,23.8277
14.6482,22.3457
12.8129,12.1034
6.63323,7.59133
6.44582,22.1349
5.94235,12.6818
8.04608,18.1336
15.238,26.1593
12.4025,6.18977
16.1259,2.02964
14.5986,12.9943
12.2258,2.18527
17.0372,20.0421
9.57839,24.7403
18.0655,14.9401
18.451,18.633
4.47613,18.7505
22.5826,6.69223
13.627,18.3669
14.0053,28.0629
21.5934,10.9307
23.3261,4.83586
13.2969,24.2181
17.8758,27.6932
1.98328,16.9153
24.8063,6.1061
5.45892,9.19918
13.2476,26.2167
17.2039,25.8143
16.6771,7.86437
8.26739,21.3157
3.32524,9.26932
13.0863,20.292
18.3904,8.89272
15.6934,18.4979
11.3074,17.3955
10.8795,11.6349
24.0082,21.8714
10.9339,21.2734
21.5109,16.837
23.5548,10.5451
10.1944,27.3444
8.61751,7.40387
22.6101,23.3007
4.33327,7.55467
1.77244,14.965
15.4276,24.1774
26.8328,9.41431
10.7113,4.61543
11.3344,19.3514
19.2941,23.2184
16.2538,5.91493
18.0544,2.3551
9.36544,10.3446
7.12363,14.2638
6.61713,10.8227
4.25015,22.3363
18.9072,13.1259
27.4722,18.9543
8.56085,3.46717
27.8768,13.1599
14.2902,5.56721
15.9532,28.0164
25.94,7.68443
3.76597,14.8491
24.1885,8.64856
11.3592,23.7361
7.51839,16.2088
9.63827,22.7522
9.35815,19.6414
15.0749,20.3973
25.4714,18.9166
10.2332,8.57202
18.5476,21.3624
4.54174,10.9645
17.1854,4.15102
19.0894,4.76225
10.3298,2.65233
16.6095,21.9922
6.98558,4.64442
14.7069,7.52215
21.688,3.77277
5.48203,23.8811
10.594,13.5484
6.9965,19.7928
16.619,9.86035
27.484,11.2507
2.54867,11.0998
23.1426,25.2289
12.6673,22.2421
11.3225,25.7168
24.0589,15.7036
21.6964,14.8456
9.43063,16.747
20.8924,12.8035
19.1098,25.2132
20.9001,5.61117
26.0123,14.9623
8.48193,26.4022
18.2038,6.55601
12.6545,4.14176
10.4548,6.59815
20.328,9.38273
24.6197,23.9582
16.8052,13.3873
22.902,12.4429
25.9111,22.5023
8.8451,5.42844
6.11716,17.6228
26.8172,20.7855
14.1699,1.97766
12.1842,8.16654
10.9006,15.4579
5.20148,20.5954
3.97417,12.8714
5.59822,15.6505
6.8839,25.2693
20.9244,24.3749
28.0072,15.1048
9.03503,14.7887
25.8863,12.9664
12.5232,14.0734
15.0026,11.0362
7.75859,9.20314
22.3762,20.7154
20.9785,22.1444
25.8735,16.9575
2.0036,13.0095
22.1891,8.65282
19.6203,11.2533
21.5052,26.2877
12.071,27.8455
5.53388,5.97231
3.97985,16.8259
19.8848,2.92438
15.1387,3.674
20.3884,20.1276
2.45941,18.7731
3.21918,20.5796
27.87,17.0271
25.5008,11.0399
19.691,27.1271
8.14201,23.6428
20.5442,7.56318
17.8525,12.1471
15.8445,16.054
17.6597,23.7567
14.8949,22.2507
13.7537,11.9628
7.36734,6.78443
6.69468,22.2632
5.93987,12.1712
8.36163,18.3515
15.4696,26.0718
12.4631,5.77604
16.0943,1.97845
14.5214,14.5619
12.1618,2.17205
17.2948,19.9521
9.75731,24.8398
18.7922,15.8618
18.6221,18.4568
4.44267,18.9981
22.5181,6.66267
13.7459,18.2904
13.9243,28.0823
21.7244,11.2114
23.2862,4.81963
13.6985,24.1502
17.8173,27.7071
1.9475,16.8866
24.7601,6.0926
5.50674,9.16274
13.4747,26.1362
17.4394,25.744
16.9755,7.92373
8.53953,21.4987
3.28843,9.2911
13.3296,20.2456
18.8329,8.59218
15.7443,18.3406
12.141,17.1008
11.767,12.3545
24.1013,21.6489
11.1464,21.2279
21.4962,16.9575
23.583,10.5006
10.1316,27.2425
9.1269,7.7443
22.783,23.1518
4.29139,7.59617
1.76494,14.9523
15.6918,24.085
26.8263,9.3724
10.934,4.49884
11.5839,19.2769
19.5577,23.1394
16.5595,5.99186
18.0213,2.33466
9.21958,9.73771
5.47151,14.1004
7.40893,10.7312
4.19305,22.2818
19.1992,13.6251
27.4712,18.9397
8.52288,3.54262
27.8737,13.1269
14.403,5.47579
15.8829,28.0273
25.9475,7.62938
3.74889,15.0939
24.2196,8.61124
11.7327,23.819
7.59027,16.5339
9.98936,22.858
9.67138,19.8528
15.3265,20.2979
25.4644,18.9507
10.9192,8.64062
18.7696,21.3019
4.48895,10.8601
17.0927,4.08469
19.0123,4.71371
10.2532,2.63177
16.8661,21.9149
6.9409,4.70738
15.0683,7.3211
21.6485,3.76065
5.42279,23.8033
9.91372,11.61
7.24813,19.9871
17.5947,10.1639
27.486,11.2117
2.52414,11.1153
23.1178,25.2375
12.8965,22.1957
11.5086,25.8012
24.0589,15.7036
21.8004,14.9833
10.2653,17.7775
21.1235,13.1075
19.3489,25.1567
20.8331,5.58571
26.0068,14.9978
8.41198,26.3138
18.4714,6.62667
13.1557,3.90283
10.6232,6.46821
20.5099,9.64139
24.6079,23.9646
17.3907,14.4596
23.1286,12.6317
25.9088,22.504
8.8842,5.49929
6.1946,18.0339
26.8161,20.7786
14.1191,1.96294
12.7146,7.75966
9.53753,15.9159
5.41469,20.7293
3.98097,12.7845
5.64992,16.0827
6.83404,25.158
21.1662,24.3253
28.0051,15.0772
7.40265,14.5707
25.8777,13.0029
12.57,14.1813
15.9139,13.1671
7.4436,8.76574
22.4915,20.4624
21.1743,21.966
25.8704,16.9926
2.00896,13.0132
22.2288,8.63802
19.7388,11.4845
21.4698,26.3004
11.9789,27.8707
5.51529,6.06056
3.92692,17.0793
20.0461,2.88458
14.8612,3.86621
21.1055,19.9547
2.45901,18.8036
3.22678,20.6073
27.8726,17.0689
25.5429,11.0592
19.6925,27.1276
8.3361,23.8699
21.5968,7.70153
17.7473,12.5209
17.714,18.069
17.8419,23.7773
14.8132,22.4667
13.8721,11.9527
7.28759,7.00602
6.90051,22.5179
5.42326,12.5064
8.44707,18.2949
15.6344,26.0893
11.9795,5.85033
16.173,2.04169
13.2796,14.8158
12.2252,2.18013
17.4245,20.0346
9.93814,25.0241
19.6475,16.6655
19.5612,18.7324
4.70002,19.2708
23.565,7.61999
13.3032,18.4344
13.9221,28.1
21.8024,12.0928
23.3803,4.84961
13.8058,24.1654
17.8172,27.7196
1.97611,16.9009
24.8439,6.11614
5.52248,9.05051
13.6478,26.1392
17.5979,25.7459
17.8105,5.9838
8.67202,21.6266
3.29594,9.24573
13.5405,20.4193
19.9001,8.67428
15.254,18.723
12.1424,16.8141
11.8727,11.9219
24.1651,21.5561
11.1241,21.2597
21.4398,17.583
23.5613,11.1663
10.1443,27.2515
9.45806,8.62875
22.8802,23.082
4.29102,7.53765
1.77261,14.9495
15.8872,24.1273
26.8375,9.45162
10.4279,4.61523
11.5289,19.3074
19.7188,23.1537
15.8882,5.65498
18.1292,2.3763
8.81694,10.5157
5.61576,14.4923
6.53484,10.732
4.22301,22.2941
19.2542,13.9302
27.4728,18.9695
8.5524,3.52008
27.8794,13.1905
13.9375,5.75341
15.8811,28.051
25.944,7.72094
3.67183,15.5417
24.6071,9.30649
11.8239,23.9946
7.64879,16.4743
10.1203,22.9844
9.6333,19.8909
15.5297,20.647
25.451,19.0144
11.4161,9.00506
18.9534,21.3124
4.52505,10.7724
16.8544,3.9136
18.796,4.33597
10.3057,2.63472
16.9945,21.9832
6.95078,4.65861
15.0784,7.51951
21.7723,3.76568
5.42615,23.8383
9.89259,12.199
7.46935,20.0348
18.3192,10.4673
27.5086,11.2815
2.55351,11.0908
23.127,25.2322
12.8344,22.2846
11.6729,25.9662
24.1931,15.817
22.2005,15.7383
10.3499,17.6938
21.2471,13.9933
19.501,25.1389
21.5838,5.72913
26.0215,15.0187
8.4263,26.3288
19.7733,6.57597
12.8745,4.06404
10.2588,6.81747
20.8519,10.3738
24.6404,23.9779
18.0177,15.4976
23.4679,13.1823
25.9141,22.5084
8.69645,5.59353
6.45163,18.3157
26.8173,20.7952
14.1936,1.98287
12.935,7.70692
9.63883,15.8156
5.701,20.9596
3.82732,13.5989
5.65332,16.486
6.84318,25.1853
21.3266,24.3249
28.014,15.1306
7.61856,14.4856
25.8778,13.0265
11.5096,13.8884
14.1322,16.6203
7.50686,8.99035
23.0908,19.8785
21.2742,21.9255
25.8714,17.0591
1.97802,12.9904
22.6051,9.41847
19.6701,11.978
21.4788,26.3069
11.9753,27.9101
5.54599,6.02968
3.92174,17.4734
19.9924,2.90618
14.2063,3.967
21.4281,19.5946
2.36012,18.6588
3.12684,20.4668
27.8855,17.1409
25.6145,11.9568
19.5924,27.1684
8.56608,24.2664
21.8173,8.39388
17.4864,12.3482
17.9525,17.2875
17.6854,23.8932
14.3319,22.6294
14.3456,12.0085
7.26989,6.98385
7.15576,22.8854
4.28992,12.0483
8.13444,18.0003
16.1593,26.1809
11.8865,6.1217
16.1879,2.03875
13.5469,14.7589
12.293,2.18036
18.3869,19.2296
10.2885,25.2297
19.6639,16.1346
20.1325,18.0766
4.93858,19.6266
24.1019,8.43604
12.871,17.6956
13.8258,28.1197
21.7239,12.7089
23.3927,4.84729
13.3274,24.3389
17.7067,27.7696
1.86641,16.7638
24.8833,6.11379
6.06418,8.54162
14.1626,26.1526
18.1082,25.8329
17.844,6.34666
8.29331,21.243
3.38827,9.13948
13.1555,20.0405
19.9019,9.20828
14.6122,18.6721
11.624,16.1424
12.4056,11.6075
24.3375,21.2171
10.7625,20.9488
22.1699,17.7387
23.5761,11.9553
10.0736,27.1985
10.5706,8.91381
23.0964,22.732
4.39199,7.45108
1.8645,14.7984
15.6115,24.2919
26.853,9.47158
10.3653,4.63757
11.4126,19.0606
19.8906,23.0144
15.8736,6.01024
18.1143,2.36618
9.27412,10.416
5.76647,13.967
7.05263,10.3519
4.11893,22.1642
18.8089,13.8486
27.4717,19.0565
8.61081,3.42135
27.8904,13.2333
13.8771,5.93354
15.7696,28.1064
25.9602,7.73661
3.65139,15.9056
24.9802,10.1392
11.4604,23.6256
7.63334,16.0795
9.71893,22.6442
9.35995,19.5538
16.2992,22.458
25.3896,19.5702
12.4275,9.62839
19.7345,20.6865
5.05639,10.2344
16.1517,4.03011
18.0621,4.35846
10.3994,2.64961
18.2261,21.981
7.00949,4.54227
15.0409,7.83186
21.7433,3.78919
5.33957,23.7094
10.6471,12.4656
7.04843,19.6793
18.2524,10.3808
27.4994,11.3161
2.62371,10.9501
23.065,25.2964
12.4856,21.9205
12.1468,25.9283
24.1697,16.2415
22.2341,15.7407
10.1631,17.5003
20.7191,14.4369
19.8998,25.011
23.096,6.82166
26.1166,15.7847
8.34944,26.2468
19.9249,4.85544
12.2643,4.16678
10.0925,6.98759
21.0993,10.8093
24.5635,24.0329
17.4905,15.3478
23.9525,13.9183
25.8192,22.5525
8.66842,5.60655
6.14629,17.8965
26.8444,20.9114
14.2352,1.97767
13.0456,7.74307
9.57462,15.576
5.9316,21.3355
3.76705,13.9453
5.64303,15.9623
6.75357,25.0829
21.5922,23.9954
28.0182,15.1869
7.84127,14.1007
25.9961,13.8509
11.6501,14.1595
14.4876,16.5194
8.22208,8.72904
23.4084,19.3463
21.4936,21.5875
25.9843,17.722
2.10634,12.8467
22.9479,10.0594
19.4715,11.9651
21.3873,26.338
11.9012,27.8899
5.60339,5.90696
4.15763,17.811
20.1226,2.98163
14.2029,3.98046
21.2983,19.2264
2.31352,18.6039
3.06614,20.4047
27.8933,17.2792
25.7337,12.3121
19.4259,27.2868
8.51295,24.2042
21.8229,8.68045
17.7962,12.6588
17.856,17.2428
18.6845,23.429
13.9318,22.2561
15.797,13.2882
7.25116,7.04208
7.09765,22.8569
4.25893,12.0736
8.09706,17.4513
15.963,26.1839
11.8945,6.15181
16.3077,2.05859
13.5386,15.362
12.3867,2.1966
18.0815,19.2975
10.2477,25.1176
19.759,16.0973
19.6673,18.0856
4.90354,19.6278
24.1999,8.74861
13.0822,17.8358
13.6697,28.207
21.7796,12.5156
23.5695,4.85167
12.9399,23.9905
17.5328,27.9128
1.87687,16.7082
24.8809,6.27989
6.02732,8.57848
13.992,26.2787
17.9255,26.0267
18.0611,6.39498
7.85072,21.0038
3.41176,9.09072
13.2421,19.9485
19.832,8.61735
14.9173,18.8558
11.7158,16.3701
16.5052,8.90285
24.0774,21.4503
10.3126,20.6508
22.3476,17.5254
23.7439,12.1529
9.96616,27.0884
10.3843,9.03827
22.7968,22.9112
4.41517,7.40304
1.88692,14.7446
14.8617,24.5206
26.8775,9.61332
10.3284,4.63791
11.4706,19.0202
20.3793,22.3732
16.0921,6.04595
18.2469,2.38936
9.16533,10.6235
5.79916,13.4715
7.03991,10.3713
4.04775,22.0953
18.8804,14.3154
27.4975,19.1954
8.65397,3.38527
27.9111,13.3714
13.9155,5.95681
15.6052,28.1462
25.9899,7.878
3.69679,15.9162
25.0833,10.4802
11.0696,23.2981
7.63853,15.5113
9.30234,22.3725
8.86805,19.2857
16.9337,24.3868
25.1999,19.8649
12.2602,9.73113
19.7362,20.4795
5.02354,10.2662
16.1718,4.04862
18.114,4.38085
10.4765,2.65624
18.0371,21.5367
7.05232,4.5105
